,yTestTrue,VGG16_0,VGG16_1,VGG16_2,VGG16_3,ResNet50_0,ResNet50_1,ResNet50_2,ResNet50_3,InceptionV3_0,InceptionV3_1,InceptionV3_2,InceptionV3_3,Xception_0,Xception_1,Xception_2,Xception_3
NORMAL-119840-1,0,0.88628805,0.03523066,2.6168193e-06,0.07847865,0.9945338,0.0052960645,4.3864225e-06,0.00016574842,0.94629157,0.005508532,0.00042300115,0.047776822,0.99959725,0.0003949016,2.3141822e-06,5.558374e-06
NORMAL-12494-1,0,0.9951756,0.0021986386,1.3964438e-06,0.0026243161,0.7218687,0.25217885,0.0015802337,0.02437219,0.7483437,0.164634,0.016422655,0.07059965,0.99886876,0.00019175763,1.9059125e-05,0.00092049676
NORMAL-12494-2,0,0.96697885,0.031919174,1.5389105e-05,0.0010866064,0.99195886,0.007602765,1.8145769e-05,0.00042023874,0.9723145,0.022866884,0.0034964513,0.0013221967,0.9997991,0.0001811656,2.9826697e-07,1.9528563e-05
NORMAL-12494-3,0,0.79157406,0.00019250452,7.1014206e-06,0.20822635,0.984132,0.015130838,3.103964e-05,0.00070617197,0.9847052,0.0007928057,0.0011547892,0.013347222,0.99999774,1.2109194e-06,1.3643529e-07,9.918881e-07
NORMAL-12494-4,0,0.96536034,0.033711758,2.2175443e-06,0.00092562,0.99262166,0.0006035464,2.123214e-06,0.00677263,0.99605966,0.00361945,0.00014690288,0.00017401282,0.9998723,0.00012063844,8.9914505e-07,6.073778e-06
NORMAL-12494-5,0,0.9435827,0.013699612,1.9396533e-05,0.042698275,0.9916164,0.0026868794,8.806174e-06,0.005687896,0.9992902,0.00024359119,3.5206678e-05,0.0004309708,0.99922395,0.0007306205,2.3610879e-05,2.180079e-05
NORMAL-133321-1,0,0.98934925,0.0022915201,2.4648743e-05,0.008334604,0.7055314,0.28595164,0.00044628562,0.008070623,0.98973256,0.004042505,0.0021954917,0.004029438,0.99858826,0.000305482,0.0001105388,0.0009957216
NORMAL-138971-1,0,0.8010807,0.009674227,3.5018853e-05,0.18920998,0.9768181,0.019345375,0.00044340096,0.0033930899,0.97322583,0.00871365,0.00041610596,0.017644435,0.9999746,2.272214e-05,3.6801055e-08,2.5564555e-06
NORMAL-15208-1,0,0.9998192,8.471907e-05,8.9991045e-07,9.51078e-05,0.9991941,0.00018487539,4.5843058e-06,0.0006165174,0.9892454,0.003220341,0.00032697953,0.00720726,0.99940646,0.0001866852,2.517533e-05,0.00038164417
NORMAL-15307-1,0,0.97526157,0.013892824,3.110155e-06,0.010842488,0.9971607,0.0023122344,1.6466312e-05,0.000510599,0.9937086,0.0034764304,6.2905696e-05,0.0027520822,0.9995983,0.00024791496,3.547219e-05,0.0001183293
NORMAL-153950-1,0,0.89936,0.10047882,3.168092e-05,0.00012948437,0.90398216,0.083145134,8.744849e-05,0.012785331,0.97410935,0.003782336,0.016111393,0.0059969365,0.9999672,8.055327e-06,1.6007384e-06,2.3050736e-05
NORMAL-1746717-1,0,0.99980956,0.00010131966,8.419596e-08,8.902722e-05,0.99792683,0.0006784296,0.0005829502,0.0008117293,0.9905681,0.008220592,5.335296e-05,0.0011580002,0.9999826,1.6746739e-05,3.5444472e-08,6.462328e-07
NORMAL-1759350-1,0,0.9505954,0.04552716,2.2518063e-05,0.0038549777,0.6896931,0.31019026,6.27176e-05,5.393396e-05,0.9165881,0.07116484,0.00024786612,0.011999193,0.9670778,0.03271738,0.00019804163,6.799483e-06
NORMAL-1781140-1,0,0.7198559,0.068927936,0.06809179,0.14312443,0.97913593,0.020544628,0.00012404013,0.00019539446,0.9961372,0.0034513744,0.0002303943,0.00018107067,0.9720633,0.01368798,0.00036780356,0.013880861
NORMAL-1791409-1,0,0.9873825,0.009692673,0.00073422433,0.0021906213,0.9980773,0.0016898979,7.627964e-06,0.00022525652,0.9906412,0.008608953,4.9982253e-05,0.000699955,0.9999814,4.3480636e-06,8.452829e-07,1.3436976e-05
NORMAL-1831654-1,0,0.99043626,0.00081781426,2.6573133e-07,0.008745629,0.9987631,0.00020265642,5.7331e-05,0.0009769497,0.9633482,0.033668876,0.000535819,0.0024470186,0.9999808,1.4787433e-05,1.1919188e-06,3.2000416e-06
NORMAL-1853526-1,0,0.07703266,0.0051437938,0.00014416318,0.91767937,0.9065307,0.09269073,0.00072351086,5.5118577e-05,0.9947155,0.005179199,2.8903894e-05,7.634075e-05,0.9998814,3.486753e-05,2.2045311e-05,6.161829e-05
NORMAL-1860310-1,0,0.99566805,0.00032194547,1.2906526e-07,0.004009966,0.9987186,0.0009152973,6.8040563e-06,0.00035931997,0.66868925,0.07522176,0.00013284909,0.25595614,0.9999877,9.391609e-06,8.4968626e-08,2.76225e-06
NORMAL-1897894-1,0,0.9996866,0.00017952344,1.3639375e-07,0.00013376812,0.99869496,0.0011907081,8.346615e-06,0.0001060797,0.9880966,0.009990967,3.5424815e-05,0.0018769858,0.9999207,7.769238e-05,1.5022471e-06,2.905233e-08
NORMAL-1907560-1,0,0.25735706,0.74228543,0.00029565956,6.180575e-05,0.9993356,4.050191e-05,1.1970624e-06,0.000622634,0.9821331,0.0040161847,0.0015705334,0.012280176,0.99538076,0.00403596,5.4359673e-05,0.00052894396
NORMAL-1908313-1,0,0.9879088,0.0015753814,6.568669e-07,0.010515135,0.99832803,0.0016580286,1.2995919e-05,9.633328e-07,0.9728635,0.01067742,0.0015128976,0.014946153,0.9999732,1.7285327e-05,4.2534208e-07,9.157101e-06
NORMAL-1951042-1,0,0.9925829,1.7309869e-05,1.1790297e-07,0.0073997187,0.9967308,0.0026921702,6.9510985e-05,0.0005074274,0.9722773,0.0016152669,4.1885607e-05,0.026065595,0.9999982,1.3888762e-06,5.8892592e-08,2.9737876e-07
NORMAL-1957379-1,0,0.98929113,0.009678674,3.853765e-06,0.0010263735,0.9947976,0.005196605,4.890036e-06,9.381896e-07,0.9812723,0.017491467,0.000781505,0.00045481307,0.99525225,0.0047388743,6.38655e-06,2.467055e-06
NORMAL-197082-1,0,0.9982333,0.0016073566,5.5368375e-08,0.00015931168,0.9979955,0.0015051842,2.689449e-05,0.00047237708,0.6395207,0.35955483,0.000367777,0.0005566565,0.9993191,0.00066684064,1.4050456e-05,2.2874287e-08
NORMAL-1983894-1,0,0.99709904,0.002047833,1.1480527e-07,0.0008530872,0.99971944,0.00010743634,1.4061067e-06,0.00017177794,0.9313861,0.0644909,0.0008632963,0.003259639,0.9999869,1.1532009e-05,9.455601e-07,6.358527e-07
NORMAL-1988065-1,0,0.999783,1.7158525e-05,3.1452004e-07,0.00019954974,0.99431413,0.0054929755,9.7002e-05,9.589256e-05,0.97281975,0.009757493,9.428909e-05,0.017328506,0.9999902,8.2406984e-07,4.1640374e-07,8.49904e-06
NORMAL-1989796-1,0,0.9972126,0.0022850945,2.2914687e-06,0.00050012826,0.9638005,0.019344298,0.01307735,0.0037777824,0.033813454,0.96279734,0.00039114262,0.0029980335,0.0086999815,0.9912792,1.7637507e-05,3.198146e-06
NORMAL-1998191-1,0,0.99876994,0.0010484091,2.0388916e-06,0.00017952619,0.9998921,1.5739593e-05,2.1116108e-05,7.102709e-05,0.9946456,0.0036739414,0.00025646115,0.0014240175,0.9998559,1.1879351e-05,3.304421e-05,9.917986e-05
NORMAL-2010714-1,0,0.982602,0.013408396,6.4991254e-05,0.0039246823,0.9999639,2.2491835e-05,1.1148849e-06,1.2492879e-05,0.9688091,0.030732568,0.00035616467,0.00010218785,0.99948645,0.00044319278,4.424978e-05,2.5998668e-05
NORMAL-2011412-1,0,0.97544765,0.023873717,8.11994e-06,0.0006704834,0.04202064,0.9218452,0.00099846,0.03513574,0.3368136,0.63668704,0.008326361,0.018173018,0.9999597,3.3678305e-05,2.8366615e-06,3.6688375e-06
NORMAL-2019006-1,0,0.12655832,0.86892015,0.00015024864,0.0043713073,0.9974491,0.0010005974,7.416888e-05,0.0014760627,0.9471958,0.027473424,0.00022486555,0.025105862,0.9993383,0.0005101432,2.7774211e-05,0.00012378475
NORMAL-2019423-1,0,0.9916505,0.0068919086,1.5997871e-06,0.0014559742,0.9788791,0.01914781,0.000379621,0.0015935353,0.7954829,0.2002867,0.00086918706,0.003361249,0.9864216,0.013453544,9.194985e-05,3.2910844e-05
NORMAL-2055634-1,0,0.9958759,0.003384394,8.838777e-07,0.00073886715,0.99935824,0.00051526626,1.9999773e-06,0.000124558,0.93697625,0.060228586,8.469679e-05,0.0027103915,0.99931765,0.000602769,6.9939335e-05,9.643518e-06
NORMAL-2059629-1,0,0.9998386,0.00016063666,4.0257593e-09,6.595319e-07,0.99968946,0.00029982947,2.0628584e-06,8.685629e-06,0.7234981,0.2620443,0.0024595368,0.011998073,0.99997103,2.8240222e-05,6.3510686e-07,6.4392665e-08
NORMAL-2075832-1,0,0.9689388,0.0051712156,3.6014671e-07,0.025889644,0.9952964,0.0036848714,0.000668354,0.00035035098,0.9687335,0.0065665594,0.0022719128,0.022428108,0.99998415,1.2438635e-05,6.648385e-08,3.3331783e-06
NORMAL-2082689-1,0,0.5614566,0.41960943,0.00010707868,0.018826827,0.9415422,0.057820078,0.00018797602,0.000449798,0.99698204,0.00076064205,0.00018141011,0.0020758735,0.9989538,1.3916032e-07,2.142108e-06,0.0010439439
NORMAL-2095710-1,0,0.9933849,0.0011650764,2.3295206e-06,0.0054476988,0.99991953,7.528456e-05,1.7765835e-06,3.387248e-06,0.9660314,0.005416568,0.00056098384,0.027991123,0.999984,6.2362174e-06,9.813085e-07,8.819732e-06
NORMAL-2113822-1,0,0.9989754,0.00073423394,5.5512565e-08,0.00029032232,0.9961743,0.0032657,5.659254e-06,0.0005543457,0.9637619,0.020179672,0.0009345707,0.01512384,0.9999796,1.8741152e-05,6.321435e-07,1.080448e-06
NORMAL-2120559-1,0,0.98856443,0.00045390768,3.558991e-05,0.01094599,0.9994111,0.00017817479,1.7886268e-05,0.00039283404,0.9781081,0.0056253094,0.00016343432,0.016103169,0.9999628,1.8200639e-05,1.1207009e-06,1.7803419e-05
NORMAL-2120559-2,0,0.32389528,0.0024985448,1.8023236e-05,0.6735882,0.9959479,0.00019327934,5.012966e-05,0.0038087661,0.98759115,0.010851646,0.00018712001,0.0013700487,0.9952348,0.00473417,6.8191257e-06,2.421083e-05
NORMAL-2120559-3,0,0.9874774,9.860563e-05,2.1460378e-06,0.01242182,0.9973373,0.00025491635,0.00010523427,0.0023025437,0.4967961,0.0502041,0.005867247,0.44713256,0.99947435,0.00050253316,6.707724e-06,1.6421885e-05
NORMAL-2126186-1,0,0.97201455,0.0057854927,1.921764e-06,0.022197993,0.8727957,8.5232205e-05,6.0095437e-07,0.12711844,0.9899395,0.00883924,3.4129105e-05,0.0011872031,0.9991036,0.00088835676,4.7751456e-08,7.937213e-06
NORMAL-2131138-1,0,0.99897325,0.00095678784,2.3549246e-08,7.0053524e-05,0.9996669,4.8334183e-05,2.2457093e-06,0.00028249505,0.9963003,0.000518349,0.00023642715,0.0029450252,0.99987435,1.4585634e-06,3.4288863e-07,0.0001239095
NORMAL-2158556-1,0,0.94696647,0.0006162007,1.4726041e-05,0.052402493,0.9999174,7.599254e-05,1.6307073e-06,4.928355e-06,0.9594978,0.031428594,0.00043428212,0.008639359,0.99999666,3.3166077e-06,7.316674e-09,5.102205e-09
NORMAL-2167295-1,0,0.7838761,0.21422857,6.90527e-05,0.0018261654,0.995811,0.0026087197,0.00076805573,0.0008121574,0.93802214,0.05818235,0.00072949077,0.0030660983,0.9939178,0.006079679,2.3866662e-06,5.9168038e-08
NORMAL-2181272-1,0,0.8857417,0.022606123,0.00019681476,0.091455385,0.9911573,0.003087426,4.6362104e-05,0.005709,0.84213364,0.009124107,0.003198458,0.14554378,0.6568588,0.3428277,0.00011628956,0.00019712633
NORMAL-2182640-1,0,0.9805879,0.017347477,2.8871269e-05,0.0020357152,0.9777165,0.014344512,0.00016573406,0.007773302,0.3015076,0.04810336,0.0032866406,0.64710236,0.5758143,0.41690123,0.0053345533,0.0019499081
NORMAL-2192790-1,0,0.9877478,0.0041908436,3.1462603e-06,0.008058265,0.99088836,0.008459568,1.46783605e-05,0.00063737854,0.77848697,0.19612812,0.0009665358,0.024418397,0.9920438,0.007761989,1.5588546e-06,0.00019273293
NORMAL-2197972-1,0,0.89331603,0.002342294,0.00035453666,0.10398721,0.99891055,0.00083228445,6.3282e-05,0.00019388093,0.97398865,0.025803989,4.6293953e-05,0.00016108158,0.9999602,3.9584447e-05,1.4427224e-07,6.198767e-08
NORMAL-2226488-1,0,0.99416095,0.0041620648,3.424751e-06,0.0016735526,0.93036336,0.014461856,0.003706273,0.051468525,0.99775153,0.0011877333,0.00017521423,0.0008854593,0.99967337,0.0002783403,4.029847e-06,4.422118e-05
NORMAL-2231056-1,0,0.9532726,0.011725016,1.2500707e-05,0.03498984,0.999215,0.0006190003,4.3339533e-05,0.00012257358,0.9726334,0.021204764,0.00019153135,0.00597041,0.9999517,4.7117752e-05,5.4329263e-07,6.074361e-07
NORMAL-223814-1,0,0.9521581,0.04656914,1.9335039e-05,0.0012533864,0.9448483,0.00013036866,0.051530443,0.0034908848,0.97793055,0.019939741,0.0018338478,0.00029590592,0.99986076,0.00011422415,1.264076e-06,2.3825447e-05
NORMAL-2244950-1,0,0.7918604,0.20569453,2.838032e-05,0.0024166894,0.99543387,0.00019073242,2.315996e-06,0.0043731267,0.99605894,0.0024511248,2.0889162e-05,0.0014690285,0.9997303,0.0002694552,6.645657e-08,1.5725571e-07
NORMAL-2287992-1,0,0.9957066,0.0004044904,7.522558e-08,0.0038888147,0.9977842,0.0020427338,6.1972814e-06,0.0001668784,0.8428938,0.13610813,0.0009982198,0.01999988,0.99555826,0.00443836,6.1690815e-07,2.6805446e-06
NORMAL-2305502-1,0,0.97463226,0.021131698,2.5344183e-05,0.004210778,0.96172535,0.03753887,0.00010300777,0.0006327593,0.76667863,0.16867477,0.001207864,0.06343871,0.99986243,0.00013652936,2.0060831e-07,8.898753e-07
NORMAL-2312921-1,0,0.8736852,0.11513468,0.0004638936,0.010716247,0.7502094,0.24488533,0.00013553478,0.0047697215,0.954993,0.010749427,7.851179e-06,0.034249786,0.99953794,1.3154742e-05,1.359044e-05,0.0004354122
NORMAL-2316423-1,0,0.95549524,0.014416412,7.728159e-05,0.030011117,0.9239314,0.03446045,0.0020398924,0.0395683,0.9927811,0.0060484246,0.00025460578,0.0009158719,0.99923575,0.0007465459,5.2295068e-06,1.24678145e-05
NORMAL-2335256-1,0,0.9837144,0.01473184,5.192741e-05,0.0015017708,0.9998554,0.0001222405,1.3391022e-07,2.215742e-05,0.88424486,0.0957403,0.0057733813,0.014241519,0.99996185,1.3001394e-05,2.0095169e-07,2.4976236e-05
NORMAL-2342517-1,0,0.93685853,0.028189419,3.5001662e-07,0.03495173,0.98960006,0.009932937,0.00010498832,0.00036204275,0.86418045,0.1343299,0.0002108341,0.0012788253,0.9979697,0.0019098768,1.4973313e-06,0.000118924276
NORMAL-2350851-1,0,0.998776,0.00018496995,5.147942e-08,0.0010388826,0.99931955,0.0005776845,3.1753368e-06,9.964454e-05,0.9222122,0.07721243,2.8896462e-05,0.00054655905,0.9999982,9.327738e-07,1.07650266e-07,6.859161e-07
NORMAL-2351012-1,0,0.9999019,5.164104e-05,1.3731993e-08,4.648073e-05,0.9841845,0.015686568,0.000115878036,1.3110437e-05,0.9986137,0.001103756,1.7436654e-06,0.0002807409,1.0,9.462987e-09,1.7112091e-09,1.0460177e-08
NORMAL-2362579-1,0,0.9798269,0.011173493,3.063139e-05,0.008968937,0.99923885,0.00058873615,8.951143e-06,0.00016350992,0.9890559,0.008799861,0.00010002507,0.0020442815,0.99577963,0.0039398493,7.416346e-05,0.00020636592
NORMAL-2366700-1,0,0.99738556,0.0024187388,1.4338694e-05,0.00018140722,0.99989414,8.6839085e-05,7.943273e-08,1.8821687e-05,0.9983045,0.0004246941,3.3620505e-05,0.0012371407,0.9999839,1.5999647e-05,9.012332e-08,8.670531e-08
NORMAL-2373878-1,0,0.99922955,0.00018454497,7.88895e-09,0.0005858843,0.9798074,0.0201665,4.5611505e-06,2.1555841e-05,0.9430404,0.054904107,0.0004221909,0.0016333816,0.9996612,0.00016687263,2.114244e-05,0.00015081122
NORMAL-2377429-1,0,0.9836389,0.015656477,1.6193104e-06,0.0007029866,0.99380857,0.0061648036,1.7412058e-05,9.216773e-06,0.99774724,0.000884113,1.6215674e-05,0.0013524754,0.9999927,6.673923e-06,4.272327e-07,1.8934176e-07
NORMAL-2392366-1,0,0.99847656,0.0014981275,8.968133e-07,2.4502997e-05,0.98515505,0.008007038,9.175094e-06,0.006828715,0.60876197,0.003634231,0.0006730548,0.38693073,0.99999404,1.9043318e-06,2.2104048e-07,3.8765243e-06
NORMAL-2397754-1,0,0.93560207,0.0006128982,6.505891e-07,0.06378441,0.98814386,0.009696536,0.00015888254,0.0020007642,0.8010494,0.07004687,0.005315772,0.12358801,0.9999387,7.423383e-07,2.0964067e-07,6.0299382e-05
NORMAL-2403175-1,0,0.988789,0.0064757215,1.4798044e-05,0.004720504,0.9981345,0.0015723808,0.00011208647,0.00018102617,0.8186534,0.14134163,0.0070551476,0.032949783,0.999856,8.102401e-05,5.731204e-06,5.717483e-05
NORMAL-2416187-1,0,0.932228,0.067173496,1.6676142e-05,0.00058186037,0.5849947,0.41477773,8.1279904e-05,0.00014633982,0.510668,0.32039887,0.0036491076,0.16528405,0.98743546,0.012529361,1.5923426e-05,1.9286372e-05
NORMAL-2421067-1,0,0.9998808,5.2200135e-06,1.2382676e-08,0.000113901195,0.996867,0.003064958,1.0975543e-05,5.6953755e-05,0.99641293,0.001449537,8.180544e-06,0.0021294677,0.9999943,4.5662478e-06,2.1858953e-07,9.270165e-07
NORMAL-2424949-1,0,0.24244148,0.013172034,2.2010881e-05,0.7443645,0.1283034,0.8544021,0.00038177674,0.01691273,0.9914351,0.0056841234,0.00014698702,0.0027337808,0.99948514,0.0005101228,1.2106543e-06,3.5659882e-06
NORMAL-2434258-1,0,0.9814091,0.002607064,6.28235e-06,0.015977576,0.9811385,0.017414812,6.9132275e-06,0.0014397525,0.91558766,0.079152845,0.0012698285,0.0039896634,0.8113048,0.17767629,0.0008807323,0.010138085
NORMAL-2436365-1,0,0.9996866,0.00030141484,9.5232075e-08,1.1889613e-05,0.99988997,9.3137256e-05,4.934695e-08,1.685495e-05,0.98413485,0.006775564,0.00024044608,0.008849167,0.9999789,1.3693681e-05,2.5013026e-06,4.929335e-06
NORMAL-2448954-1,0,0.98625666,0.0027021999,1.7095757e-06,0.011039412,0.9991874,0.0007845752,2.2377392e-06,2.5737769e-05,0.9496714,0.031418473,0.006477246,0.012432802,0.9930403,0.0069304663,2.8261845e-06,2.6471364e-05
NORMAL-2459401-1,0,0.9121691,0.073099144,5.3095795e-05,0.01467868,0.91414475,0.0012145373,6.757226e-05,0.08457321,0.43108982,0.39706394,0.0012645023,0.17058173,0.9945457,0.0016874196,5.6231656e-05,0.0037105712
NORMAL-2460548-1,0,0.0988559,0.014821898,0.00027512887,0.88604707,0.98682445,0.0003832944,8.812164e-05,0.012704139,0.81112045,0.15201178,0.0015489992,0.03531868,0.99991715,5.3595762e-05,3.8794826e-07,2.886891e-05
NORMAL-2476896-1,0,0.99730515,0.002168827,3.517135e-06,0.00052240374,0.9978848,0.001368169,1.2364214e-05,0.0007346498,0.98893553,0.010398255,0.00035461117,0.00031163418,0.99814737,0.0018470524,2.3636746e-06,3.2277205e-06
NORMAL-2493975-1,0,0.9975854,0.0016194051,1.319728e-06,0.0007938716,0.9042749,0.09214468,0.0002442385,0.003336123,0.997276,0.0010408486,0.00047808563,0.0012051014,0.99999094,9.018217e-06,3.751734e-08,6.6058545e-09
NORMAL-2504667-1,0,0.9999877,1.1645144e-05,3.2369947e-08,5.3619834e-07,0.97655916,0.02342007,3.4421294e-06,1.727684e-05,0.95885485,0.032696903,0.00014313516,0.00830516,0.9999981,1.146815e-06,1.8045914e-07,5.647057e-07
NORMAL-2509453-1,0,0.93374443,0.06593316,3.3281215e-06,0.0003189908,0.98214185,0.016578449,7.0087226e-05,0.0012096592,0.7593617,0.0015053933,0.00048670263,0.23864625,0.9996074,0.0001603638,1.6677352e-05,0.00021552756
NORMAL-2517546-1,0,0.9956092,0.002245303,2.739176e-05,0.0021180748,0.99973506,4.219018e-05,7.629122e-08,0.0002227036,0.98593825,0.012655002,0.00024865818,0.0011580616,0.99976116,6.983625e-05,1.3630277e-05,0.00015531661
NORMAL-2549549-1,0,0.5789718,0.30063075,8.65985e-06,0.12038878,0.99248976,0.0037343032,5.9318434e-05,0.0037165075,0.9695263,0.025970878,0.0006468061,0.0038560636,0.98479605,0.0073214294,0.00061259227,0.007269863
NORMAL-2551333-1,0,0.9987478,0.0010352632,7.0815836e-06,0.00020987152,0.9760824,0.02337593,0.00039391822,0.0001478452,0.99448735,0.0009294412,1.4729777e-05,0.004568501,0.99999666,1.1418933e-06,9.876752e-07,1.1765108e-06
NORMAL-2569106-1,0,0.9976286,0.0012392371,8.206369e-07,0.0011313391,0.99965274,0.00031606975,4.53542e-06,2.6728692e-05,0.99921215,0.00058519,1.6449472e-05,0.00018619307,0.9997228,0.00027671363,4.628963e-07,6.829844e-08
NORMAL-2570020-1,0,0.9990332,0.000801657,7.982738e-08,0.00016506242,0.9999654,3.7768502e-06,3.3286318e-07,3.0424653e-05,0.84891915,0.0104695335,3.279373e-05,0.14057852,0.99979454,5.6721103e-05,1.0992569e-06,0.00014761579
NORMAL-2579419-1,0,0.9976636,0.0021166957,1.314088e-06,0.0002182987,0.95581716,0.043802146,0.00017317153,0.00020746051,0.43291974,0.56007373,0.002940873,0.0040655923,0.99999475,1.6911076e-07,2.5431448e-06,2.6110672e-06
NORMAL-2598368-1,0,0.17137207,0.774502,0.000611747,0.053514186,0.98782027,0.011510457,0.00012658315,0.0005427656,0.7360247,0.19287325,0.0037634806,0.06733859,0.99978584,7.477758e-05,1.4218047e-06,0.00013804663
NORMAL-2602596-1,0,0.99988306,7.193608e-05,7.507426e-09,4.4926812e-05,0.9880014,0.011960553,2.0981544e-05,1.7006967e-05,0.9942584,0.002932827,0.00046197613,0.002346885,0.9999912,8.713093e-06,4.1260428e-08,7.301359e-08
NORMAL-2627129-1,0,0.9957071,0.002514681,4.8414086e-07,0.0017777798,0.9995789,0.000405081,4.7050125e-07,1.566101e-05,0.9884347,0.009621141,0.00011111148,0.0018331202,0.9992631,0.00062104466,9.489169e-05,2.0888996e-05
NORMAL-2633503-1,0,0.99396753,0.0011003586,5.4585066e-06,0.004926678,0.70871156,0.27307656,0.008007772,0.010204054,0.86576104,0.01869328,0.0424025,0.07314312,0.9955818,0.004414982,1.1009338e-06,2.081584e-06
NORMAL-2636641-1,0,0.10636851,0.88823783,0.0005801192,0.004813485,0.9859803,0.0006219095,9.33231e-06,0.013388464,0.9879451,0.008908969,0.0011987281,0.0019472233,0.99985206,2.6116099e-05,1.866646e-06,0.00011988786
NORMAL-2665491-1,0,0.99974793,0.0002366738,1.1214723e-08,1.5408585e-05,0.9997019,9.091267e-05,4.3820804e-05,0.00016324795,0.3865086,0.009437986,0.0053973384,0.59865606,0.9998926,5.771873e-06,1.1064333e-05,9.0571004e-05
NORMAL-269181-1,0,0.8529016,0.033899013,0.080730416,0.032468967,0.63949364,0.08756781,0.10005111,0.17288738,0.93155074,0.025299422,0.034525376,0.00862449,0.99935967,0.00029055923,0.00013395885,0.00021585054
NORMAL-2705520-1,0,0.9901613,0.00027154505,9.2857664e-07,0.009566187,0.082402274,0.91652673,2.337536e-05,0.0010475386,0.74134535,0.20199008,0.0069846073,0.049679954,0.99967456,0.0001520152,5.572865e-06,0.00016783102
NORMAL-2709055-1,0,0.9875729,0.008501037,1.3936108e-06,0.0039247395,0.9827036,0.016790606,3.072478e-05,0.000474991,0.9993222,0.0005652551,6.919322e-07,0.000111908936,0.9999999,1.3634376e-07,1.6557916e-09,3.1298438e-08
NORMAL-2733663-1,0,0.99927944,0.000587625,1.2635856e-08,0.00013293003,0.99774086,0.0022517212,3.3656104e-07,6.989624e-06,0.9757987,0.0019262279,7.292735e-05,0.022202149,0.9999871,1.2454021e-05,1.9995275e-07,2.3977884e-07
NORMAL-2739821-1,0,0.98938096,0.008972871,2.2991705e-06,0.0016438628,0.92073476,0.06276909,0.0017581396,0.014738028,0.92078024,0.04859068,0.00024721195,0.030381879,0.76618564,0.18226299,0.0013567345,0.050194636
NORMAL-2769622-1,0,0.9978763,0.00017439372,2.5801003e-07,0.0019490924,0.9999765,2.1496666e-05,1.0544634e-06,9.4614745e-07,0.98375666,0.016144073,5.1289066e-05,4.803673e-05,0.9999604,3.9424758e-05,1.3020868e-07,1.9910416e-08
NORMAL-2769622-2,0,0.96471757,0.0070244083,7.340999e-06,0.028250666,0.33137575,0.39744022,0.0007910845,0.27039295,0.5142564,0.47875053,0.00028968375,0.0067033344,0.99939764,0.00060070487,7.736135e-08,1.5973189e-06
NORMAL-279206-1,0,0.8851979,0.060779825,7.469266e-06,0.054014776,0.99774444,0.0012324617,0.0001145025,0.0009086173,0.33786517,0.39806113,0.009243901,0.25482985,0.99969506,0.0002763781,1.3637899e-06,2.7206665e-05
NORMAL-283376-1,0,0.9791286,0.011588018,1.4057486e-05,0.009269363,0.98088706,0.018586164,3.3402386e-05,0.0004933699,0.9878257,0.009865256,7.741267e-05,0.0022315432,0.99999964,2.5695755e-07,1.5570073e-08,8.063074e-08
NORMAL-285896-1,0,0.997825,0.0018611199,4.7600333e-06,0.00030912663,0.99489427,0.004986419,6.2966705e-05,5.6326196e-05,0.9950062,0.0009128108,3.6498055e-05,0.0040443996,0.99990964,8.952717e-05,3.3400525e-07,5.1243956e-07
NORMAL-2973935-1,0,0.99988616,0.00011099546,9.187408e-10,2.9064768e-06,0.90624666,0.093707405,1.2961263e-05,3.298915e-05,0.99502414,0.003176908,0.00054729875,0.0012516866,0.99997234,1.1184807e-05,1.967654e-07,1.6263775e-05
NORMAL-3059523-1,0,0.96031183,0.026043203,4.1390656e-05,0.013603565,0.9878763,0.011534985,1.4304544e-05,0.00057444395,0.9696503,0.0010870816,6.936128e-06,0.029255586,0.99999785,7.474673e-07,5.3978475e-08,1.3689337e-06
NORMAL-307151-1,0,0.593759,0.27580073,0.010966991,0.1194733,0.87412727,0.06419605,0.0005699672,0.06110664,0.58402616,0.26386148,0.0032994112,0.14881295,0.995417,0.0029890116,0.00014993823,0.0014440854
NORMAL-307151-2,0,0.69923943,0.19600819,0.089344375,0.015408009,0.99980706,0.00019237518,2.5658903e-07,3.516403e-07,0.9494446,0.04501537,0.003674064,0.0018659735,0.99999845,1.3821787e-06,8.2538975e-08,6.346844e-08
NORMAL-3077276-1,0,0.9445751,0.02521192,6.2097686e-05,0.030150834,0.7361138,0.2637583,9.80418e-05,2.9804602e-05,0.9989453,0.00079487864,2.6358962e-06,0.00025715455,0.999977,2.2799972e-05,1.625822e-07,5.6719575e-08
NORMAL-3100637-1,0,0.95777845,0.00013553034,7.6104544e-07,0.04208519,0.99789536,0.001895548,2.355391e-05,0.00018544616,0.9939155,0.0042398158,1.9680754e-05,0.001825006,0.9999963,3.4863338e-06,1.8631356e-08,1.6696924e-07
NORMAL-3103940-1,0,0.99987257,8.796411e-05,1.3868599e-07,3.926652e-05,0.99986184,0.00011661775,7.5968287e-06,1.3966617e-05,0.95803314,0.015004671,0.00012619351,0.026835961,0.9999999,4.053364e-08,6.915762e-08,9.267436e-08
NORMAL-3108564-1,0,0.99612844,0.0009410866,6.733983e-06,0.0029236826,0.99789137,0.0021032654,5.855752e-07,4.8165875e-06,0.78405404,0.13710023,0.015688894,0.06315682,0.9999993,6.4834865e-07,2.0366931e-08,1.1316965e-07
